latitude,longitude,altitude (m)
45.63080844,9.296652625,188.1
45.63079334,9.296656573,188
45.63076247,9.296661495,188
45.63073444,9.29666734,188
45.63070504,9.296672244,188
45.63067482,9.296676241,188
45.63064341,9.296679402,188
45.630615,9.296683552,188.1
45.63059002,9.296686022,188.1
45.63056342,9.296690978,188.1
45.63054369,9.296693634,188.1
45.63051726,9.296697912,188.1
45.63048028,9.296701697,188.1
45.63045385,9.296702926,188.1
45.6304224,9.296708315,188.1
45.63039005,9.296712444,188.1
45.63036114,9.296715267,188.1
45.63033763,9.296718209,188
45.63031728,9.29672149,188
45.63029861,9.296726045,188
45.63026237,9.296730445,188
45.63022959,9.296733412,188
45.63019173,9.296737693,188
45.63016096,9.296743064,188
45.63013558,9.296746199,188
45.63011078,9.296749272,188
45.63008113,9.296754201,188
45.63004764,9.296757395,188
45.63001695,9.296762029,188
45.62998724,9.296765141,188
45.62995933,9.296767966,188
45.62993347,9.29677004,188
45.62990712,9.296774251,188
45.6298793,9.296775225,188
45.6298556,9.296774858,188
45.62982965,9.296775594,188
45.62980522,9.296776597,188
45.62978128,9.296776308,188
45.62974532,9.296780831,188
45.62969256,9.296788194,188
45.62963699,9.296794586,188
45.62958868,9.296800675,188
45.62954739,9.296806956,188
45.62951461,9.296810393,188
45.62948684,9.296812498,188
45.62946455,9.296818713,188
45.62944131,9.296819848,188
45.62942008,9.296823307,188
45.6293955,9.296828102,188
45.62934355,9.296835885,188
45.62927874,9.296840679,188
45.62922932,9.296848551,188
45.62917977,9.296855702,188
45.62912876,9.296862105,188
45.62907898,9.296868795,187.9
45.62902984,9.29687287,187.9
45.62898498,9.296881,187.9
45.62893458,9.296886021,187.8
45.62886743,9.296895378,187.8
45.62880682,9.296907057,187.9
45.62874785,9.296912289,187.9
45.62870455,9.296920462,187.9
45.62865677,9.296925107,187.9
45.62861117,9.296926286,187.9
45.62857339,9.296924294,187.9
45.62854659,9.296916727,187.9
45.62853359,9.296911581,187.9
45.62851713,9.296907305,187.9
45.62849764,9.296900096,187.8
45.62848539,9.296892862,187.8
45.62847222,9.296885983,187.8
45.62846106,9.296878945,187.8
45.62845137,9.29687215,187.7
45.62844395,9.296865487,187.7
45.62843303,9.29685889,187.7
45.62842196,9.296849719,187.7
45.62841412,9.296840204,187.6
45.62840577,9.296832736,187.6
45.62839693,9.296823682,187.6
45.62838937,9.296813649,187.5
45.62838206,9.296805876,187.5
45.62837536,9.296797901,187.5
45.6283693,9.296790044,187.4
45.62836257,9.296781232,187.4
45.62834979,9.296763221,187.3
45.62833951,9.296744005,187.3
45.62832833,9.296726021,187.2
45.62831869,9.296710355,187.2
45.62830632,9.296694623,187.2
45.6282964,9.29667657,187.2
45.62828741,9.296657873,187.2
45.62827891,9.296634738,187.2
45.62826942,9.296613224,187.2
45.62826117,9.296590145,187.3
45.62825108,9.296564707,187.3
45.62824115,9.296540019,187.3
45.62822643,9.296505902,187.4
45.62821447,9.296475079,187.4
45.62820504,9.296448888,187.5
45.62819512,9.296424919,187.5
45.62818431,9.29639945,187.5
45.62817387,9.296371287,187.5
