latitude,longitude,altitude (m)
45.61679841,9.28426923,181
45.6167246,9.284260982,181
45.61664845,9.284246509,181
45.61658968,9.284238157,181
45.61651464,9.284225098,181
45.61643539,9.284214971,181
45.61635869,9.284203076,181
45.61629224,9.284193714,181
45.61620545,9.284179536,181
45.61614393,9.284169549,181
45.61610305,9.284164619,181
45.61600066,9.284150799,181
45.61595077,9.284144545,181
45.6158917,9.28413647,181
45.61585271,9.284127074,181
45.61581822,9.284123839,181
45.61577932,9.284118174,181
45.61573273,9.284108819,180.9
45.6156809,9.284102733,180.9
45.61563596,9.284096899,180.8
45.61553497,9.284080101,180.6
45.61544323,9.284066661,180.4
45.61535564,9.28405182,180.2
45.6152844,9.28404278,180
45.61522648,9.284033773,180
45.61515484,9.284022024,180
45.61509698,9.284015393,180
45.61503598,9.284007044,180
45.61497327,9.28399748,180
45.61492807,9.283991379,180
45.61484658,9.28397714,180
45.61476594,9.283965936,180
45.61468971,9.283955657,180
45.61461535,9.283946072,180
45.61455396,9.283938845,180
45.61448689,9.28392576,180
45.61443034,9.283917379,180
45.61437986,9.283910662,180
45.61433722,9.283904143,180
45.61429502,9.283897954,180
45.61423866,9.283891197,180
45.61417595,9.283879375,180
45.61411837,9.283869474,180
45.61406758,9.283863111,180
45.61403437,9.283861165,180
45.61400081,9.283853217,180
45.61394234,9.283845772,180
45.61388914,9.283837547,180
45.61384073,9.283831008,179.8
45.61379579,9.283821872,179.7
45.61375923,9.283817731,179.5
45.61369882,9.283809207,179.3
45.61363433,9.283800349,179.1
45.61357279,9.283789615,179
45.61353246,9.283785134,179
45.61349705,9.283780069,179
45.61346702,9.283775151,179
45.61341058,9.283766395,179
45.61334106,9.28375555,179
45.61327732,9.283747222,179
45.61323293,9.28374148,179
45.61318593,9.283735369,179
45.61310959,9.283720772,179
45.61303106,9.283710616,179
45.61295506,9.283695853,179
45.61289046,9.283686852,179
45.61283205,9.283679313,179
45.61277637,9.283672513,179
45.61273574,9.283666197,179
45.61269133,9.283659415,179
45.61266315,9.283653143,179
45.61263139,9.283650168,179
45.61260835,9.283645393,179
45.61258669,9.283643207,179
45.61256507,9.283639014,179
45.61255121,9.283636175,179
45.61253591,9.283634229,179
45.61252321,9.283629936,179
45.61250838,9.283624001,179
45.61250003,9.283619724,179
45.61249934,9.283619177,179
45.61248985,9.283614746,179
45.61247647,9.283611038,179
45.61245826,9.283605743,179
45.61242987,9.283597652,179
45.61240733,9.283587957,179
45.61238755,9.283579741,179
45.61237506,9.283574503,179
45.61236381,9.283568125,179
45.61235272,9.283558969,179
45.61233857,9.283552341,179
45.61232731,9.28354459,179
45.61231484,9.283535756,179
45.61230163,9.283526344,179
45.61228831,9.283517233,179
45.61227306,9.283508282,179
45.61226033,9.283497215,179
45.61224834,9.283487828,179
45.61223884,9.283480045,179
45.61222955,9.283471316,179
45.61222195,9.283463865,179
45.61221384,9.283456285,179
45.61220588,9.28344872,179
45.61219969,9.283442262,179
45.61219048,9.283432538,179
45.61218394,9.283423525,179
45.61216694,9.283404116,179
45.61215332,9.283386158,179
45.61214359,9.28337181,179
45.6121357,9.283362427,179
45.61212725,9.283351104,179
45.61211652,9.283337436,179
45.61211057,9.28332666,179
45.61210362,9.283315111,179
45.61209701,9.283304985,179
45.61209042,9.283292631,179
45.61208397,9.283283589,179
45.61207864,9.283273608,179
45.612073,9.28326213,179
45.61206635,9.283248463,179
45.61206063,9.2832376,179
45.6120515,9.283219801,179
45.61204574,9.283200679,179
45.61203518,9.283184169,179
45.61202448,9.283163041,179
45.61201634,9.283143727,179
45.61201012,9.283125752,179
45.61200489,9.283112362,179
45.61199772,9.283095134,179
45.61199201,9.283077469,179
45.61198675,9.283061851,179
45.61198102,9.283044229,179
45.6119744,9.283018246,178.9
45.61196658,9.282996529,178.8
45.61196474,9.282975711,178.7
45.61195982,9.28295507,178.6
45.61195201,9.282934984,178.6
45.61194646,9.282913874,178.5
45.61194322,9.282886397,178.4
45.61193733,9.282857417,178.3
45.61193323,9.282833959,178.2
45.61193018,9.282808946,178.1
45.61192799,9.282785966,178
45.61192354,9.28276353,178
45.61192241,9.282739123,178
45.6119225,9.282715101,178
45.6119235,9.282689732,178
45.61192332,9.282661966,178
45.61192203,9.282641087,178
45.61192375,9.282608908,178
45.61192295,9.282588874,178
45.61192895,9.28256641,178
45.61193146,9.282535358,178
45.61193396,9.282504936,178
45.61193658,9.282465579,178
45.61194305,9.282421296,178
45.6119542,9.282376065,178
45.61196437,9.282321556,178
45.61197548,9.28227876,178
45.6119935,9.282221046,178
45.61200089,9.282185109,178
45.61201474,9.282138453,178
45.61202741,9.282102688,178
45.61203328,9.282067995,178
45.61204797,9.282030823,178
45.61205984,9.281986341,178
45.61207697,9.281944204,178
45.61209494,9.28190055,178
45.61211765,9.281851171,178
45.61213963,9.281811073,178
45.61215316,9.281777985,178
45.61216712,9.281754984,178
45.61217681,9.28173003,178
45.61219683,9.281707712,178
45.61221089,9.281676875,178
45.61222543,9.281652379,178
45.61224472,9.281624571,178
45.612262,9.28159921,178
45.6122817,9.28156881,178
45.61230005,9.281539353,178
45.61231984,9.281512613,178
45.61234778,9.281473021,178
45.61237695,9.281441874,178
45.61240452,9.281407778,178
45.61243637,9.281374246,178.1
45.61246919,9.281335133,178.4
45.61249463,9.281309993,178.6
45.61252664,9.281284281,178.8
45.6125591,9.281247567,179
45.61260196,9.281218086,179.2
45.61265356,9.281177231,179.5
45.61271141,9.281126979,179.9
45.61276082,9.281095348,180
45.61282175,9.281060706,180
45.61288513,9.281025434,180
45.6129525,9.2809936,180
45.6130167,9.280960176,180
45.61308603,9.280937304,180
45.61314668,9.280907984,180
45.6132083,9.280888638,180
45.61325643,9.280877065,180
45.61331051,9.280861386,180
45.61337045,9.280849741,180
45.61341866,9.280837794,180
45.61346919,9.280827268,180
45.61351778,9.280821205,180
45.61356956,9.280817354,180
45.61362108,9.280813753,180
45.61368144,9.280807251,180
45.61374142,9.280799717,180
45.61380092,9.280795623,180
45.61385777,9.280790854,180
45.61393027,9.280789679,180
45.61399061,9.280788957,180
45.61405023,9.280792078,180
45.61410773,9.280790037,180
45.61416501,9.280788292,180
45.61420866,9.280789325,180
45.61426326,9.280788171,180
45.61431144,9.280788555,180
45.61438144,9.280787063,180
45.6144468,9.280787276,180
45.61449063,9.280786825,180
45.61453487,9.280787298,180
45.61457761,9.280786734,180
45.61462822,9.280784435,180
45.61468284,9.280783599,180
45.6147427,9.280785318,180.1
45.61479078,9.280784885,180.2
45.61484258,9.280786501,180.4
45.61490242,9.280791734,180.6
45.61497766,9.280793795,180.8
45.61504323,9.280797784,180.9
45.61510177,9.280803687,180.9
45.61518596,9.28080433,181
45.615254,9.280811499,181
45.61532049,9.280813311,181
45.61539938,9.280823139,181
45.61548243,9.280826819,181
45.61557155,9.280830593,181
45.61565306,9.280836595,181
45.61574086,9.280840735,181
45.61581092,9.28085435,180.9
45.61589492,9.280858309,180.9
45.61597483,9.280863032,180.9
45.61602223,9.280863774,180.9
