latitude (deg),longitude (deg),altitude (m)
41.5733386,2.263588946,0
41.57329752,2.263602062,0
41.57323718,2.263602368,0
41.57317768,2.263603222,0
41.57312344,2.26360322,0
41.57307482,2.263596119,0
41.57301654,2.263582864,0
41.57294753,2.263548539,0
41.57287814,2.263518136,0
41.57282178,2.263480126,0
41.57273703,2.263413508,0
41.57265417,2.26334837,0
41.57254316,2.263256392,0
41.57244497,2.263167127,0
41.57232699,2.263074313,0
41.572198,2.262960154,0
41.57204991,2.262833706,0
41.57191658,2.262729241,0
41.57178024,2.262603708,0
41.57161402,2.262473032,0
41.5714173,2.262311301,0
41.57129258,2.262204619,0
41.57119803,2.262121792,0
41.57108619,2.262029438,0
41.57098702,2.261947077,0
41.57087069,2.261846221,0
41.57077719,2.261765454,0
41.5706778,2.261679391,0
41.57057716,2.261588453,0
41.5704576,2.261499904,0
41.5703244,2.261379398,0
41.57019908,2.261269318,0
41.57007022,2.261168825,0
41.56996224,2.261073221,0
41.56988729,2.261012701,0
